Timestamp;Name;Position;Rotation;Grabbed
15,33479;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
43,99779;Left Hand Presence Physics;(0.50, 0.68, 9.71);(9.20, 216.31, 22.75)
43,99779;Right Hand Presence Physics;(0.38, 0.74, 9.58);(9.69, 193.38, 16.81)
43,99779;Left Hand Presence Physics;(0.50, 0.68, 9.71);(9.20, 216.31, 22.75)
43,99779;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
43,99779;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
44,49761;Right Hand Presence Physics;(0.42, 0.75, 10.12);(8.61, 191.20, 15.19)
44,49761;Left Hand Presence Physics;(0.55, 0.68, 10.24);(15.01, 204.26, 27.65)
44,49761;Right Hand Presence Physics;(0.42, 0.75, 10.12);(8.61, 191.20, 15.19)
44,49761;Left Hand Presence Physics;(0.55, 0.68, 10.24);(15.01, 204.26, 27.65)
44,49761;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
44,49761;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
44,99923;Right Hand Presence Physics;(0.45, 0.75, 10.15);(8.68, 192.39, 15.82)
44,99923;Left Hand Presence Physics;(0.58, 0.69, 10.26);(9.43, 205.02, 28.27)
44,99923;Right Hand Presence Physics;(0.45, 0.75, 10.15);(8.68, 192.39, 15.82)
44,99923;Left Hand Presence Physics;(0.58, 0.69, 10.26);(9.43, 205.02, 28.27)
44,99923;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
44,99923;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
45,49948;Right Hand Presence Physics;(0.27, 0.76, 10.03);(7.83, 192.37, 14.95)
45,49948;Left Hand Presence Physics;(0.40, 0.70, 10.12);(10.70, 203.68, 22.79)
45,49948;Right Hand Presence Physics;(0.27, 0.76, 10.03);(7.83, 192.37, 14.95)
45,49948;Left Hand Presence Physics;(0.40, 0.70, 10.12);(10.70, 203.68, 22.79)
45,49948;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
45,49948;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
46,00077;Right Hand Presence Physics;(-0.19, 0.76, 9.56);(7.63, 191.55, 15.03)
46,00077;Left Hand Presence Physics;(-0.06, 0.70, 9.65);(10.49, 204.01, 24.78)
46,00077;Right Hand Presence Physics;(-0.19, 0.76, 9.56);(7.63, 191.55, 15.03)
46,00077;Left Hand Presence Physics;(-0.06, 0.70, 9.65);(10.49, 204.01, 24.78)
46,00077;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
46,00077;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
46,50222;Right Hand Presence Physics;(0.30, 0.76, 9.78);(7.76, 189.24, 16.78)
46,50222;Left Hand Presence Physics;(0.43, 0.70, 9.86);(10.33, 203.20, 30.27)
46,50222;Right Hand Presence Physics;(0.30, 0.76, 9.78);(7.76, 189.24, 16.78)
46,50222;Left Hand Presence Physics;(0.43, 0.70, 9.86);(10.33, 203.20, 30.27)
46,50222;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
46,50222;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
47,00254;Right Hand Presence Physics;(0.34, 0.76, 9.80);(4.72, 189.31, 13.40)
47,00254;Left Hand Presence Physics;(0.47, 0.71, 9.87);(3.75, 198.47, 22.52)
47,00254;Right Hand Presence Physics;(0.34, 0.76, 9.80);(4.72, 189.31, 13.40)
47,00254;Left Hand Presence Physics;(0.47, 0.71, 9.87);(3.75, 198.47, 22.52)
47,00254;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
47,00254;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
47,50476;Right Hand Presence Physics;(0.25, 0.77, 9.53);(359.21, 186.08, 4.79)
47,50476;Left Hand Presence Physics;(0.44, 0.75, 9.50);(358.35, 181.45, 11.66)
47,50476;Right Hand Presence Physics;(0.25, 0.77, 9.53);(359.21, 186.08, 4.79)
47,50476;Left Hand Presence Physics;(0.44, 0.75, 9.50);(358.35, 181.45, 11.66)
47,50476;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
47,50476;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
48,0074;Right Hand Presence Physics;(0.56, 0.76, 8.96);(359.44, 182.69, 6.21)
48,0074;Left Hand Presence Physics;(0.75, 0.76, 8.90);(1.87, 179.06, 19.02)
48,0074;Right Hand Presence Physics;(0.56, 0.76, 8.96);(359.44, 182.69, 6.21)
48,0074;Left Hand Presence Physics;(0.75, 0.76, 8.90);(1.87, 179.06, 19.02)
48,0074;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
48,0074;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
48,50728;Right Hand Presence Physics;(0.83, 0.76, 8.45);(358.23, 191.15, 5.51)
48,50728;Left Hand Presence Physics;(1.00, 0.77, 8.38);(356.66, 188.31, 13.14)
48,50728;Right Hand Presence Physics;(0.83, 0.76, 8.45);(358.23, 191.15, 5.51)
48,50728;Left Hand Presence Physics;(1.00, 0.77, 8.38);(356.66, 188.31, 13.14)
48,50728;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
48,50728;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
49,00851;Right Hand Presence Physics;(0.83, 0.74, 7.53);(1.45, 205.35, 4.97)
49,00851;Left Hand Presence Physics;(0.98, 0.75, 7.48);(357.55, 203.79, 4.09)
49,00851;Right Hand Presence Physics;(0.83, 0.74, 7.53);(1.45, 205.35, 4.97)
49,00851;Left Hand Presence Physics;(0.98, 0.75, 7.48);(357.55, 203.79, 4.09)
49,00851;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
49,00851;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
49,51004;Right Hand Presence Physics;(0.74, 0.74, 7.00);(2.07, 209.76, 4.43)
49,51004;Left Hand Presence Physics;(0.90, 0.75, 6.93);(359.24, 206.39, 7.85)
49,51004;Right Hand Presence Physics;(0.74, 0.74, 7.00);(2.07, 209.76, 4.43)
49,51004;Left Hand Presence Physics;(0.90, 0.75, 6.93);(359.24, 206.39, 7.85)
49,51004;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
49,51004;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
50,01073;Right Hand Presence Physics;(0.67, 0.73, 6.64);(3.47, 213.33, 3.57)
50,01073;Left Hand Presence Physics;(0.84, 0.74, 6.58);(359.74, 209.74, 5.08)
50,01073;Right Hand Presence Physics;(0.67, 0.73, 6.64);(3.47, 213.33, 3.57)
50,01073;Left Hand Presence Physics;(0.84, 0.74, 6.58);(359.74, 209.74, 5.08)
50,01073;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
50,01073;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
50,51178;Right Hand Presence Physics;(0.62, 0.73, 6.49);(3.18, 215.39, 2.77)
50,51178;Left Hand Presence Physics;(0.77, 0.73, 6.40);(2.48, 212.89, 2.15)
50,51178;Right Hand Presence Physics;(0.62, 0.73, 6.49);(3.18, 215.39, 2.77)
50,51178;Left Hand Presence Physics;(0.77, 0.73, 6.40);(2.48, 212.89, 2.15)
50,51178;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
50,51178;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
51,01262;Right Hand Presence Physics;(0.53, 0.71, 6.14);(5.64, 221.09, 0.98)
51,01262;Left Hand Presence Physics;(0.68, 0.70, 6.05);(9.31, 217.84, 6.40)
51,01262;Right Hand Presence Physics;(0.53, 0.71, 6.14);(5.64, 221.09, 0.98)
51,01262;Left Hand Presence Physics;(0.68, 0.70, 6.05);(9.31, 217.84, 6.40)
51,01262;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
51,01262;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
51,5144;Right Hand Presence Physics;(0.18, 1.14, 5.69);(14.71, 235.55, 5.63)
51,5144;Left Hand Presence Physics;(0.37, 1.20, 5.58);(8.49, 232.08, 3.40)
51,5144;Right Hand Presence Physics;(0.18, 1.14, 5.69);(14.71, 235.55, 5.63)
51,5144;Left Hand Presence Physics;(0.37, 1.20, 5.58);(8.49, 232.08, 3.40)
51,5144;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
51,5144;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
52,01688;Right Hand Presence Physics;(0.45, 0.95, 6.00);(30.86, 229.87, 8.52)
52,01688;Left Hand Presence Physics;(0.60, 1.07, 5.84);(13.65, 232.92, 6.96)
52,01688;Right Hand Presence Physics;(0.45, 0.95, 6.00);(30.86, 229.87, 8.52)
52,01688;Left Hand Presence Physics;(0.60, 1.07, 5.84);(13.65, 232.92, 6.96)
52,01688;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
52,01688;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
52,51685;Right Hand Presence Physics;(0.67, 0.58, 6.23);(21.89, 228.53, 10.31)
52,51685;Left Hand Presence Physics;(0.84, 0.67, 6.08);(13.03, 228.62, 6.37)
52,51685;Right Hand Presence Physics;(0.67, 0.58, 6.23);(21.89, 228.53, 10.31)
52,51685;Left Hand Presence Physics;(0.84, 0.67, 6.08);(13.03, 228.62, 6.37)
52,51685;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
52,51685;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
53,01765;Right Hand Presence Physics;(0.96, 0.61, 6.75);(18.49, 229.37, 8.98)
53,01765;Left Hand Presence Physics;(1.16, 0.68, 6.62);(12.23, 227.81, 6.79)
53,01765;Right Hand Presence Physics;(0.96, 0.61, 6.75);(18.49, 229.37, 8.98)
53,01765;Left Hand Presence Physics;(1.16, 0.68, 6.62);(12.23, 227.81, 6.79)
53,01765;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
53,01765;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
53,51921;Right Hand Presence Physics;(0.74, 0.61, 6.35);(17.95, 229.11, 9.27)
53,51921;Left Hand Presence Physics;(0.93, 0.69, 6.23);(10.90, 230.04, 7.00)
53,51921;Right Hand Presence Physics;(0.74, 0.61, 6.35);(17.95, 229.11, 9.27)
53,51921;Left Hand Presence Physics;(0.93, 0.69, 6.23);(10.90, 230.04, 7.00)
53,51921;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
53,51921;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
54,0207;Right Hand Presence Physics;(0.57, 0.56, 6.07);(21.05, 235.87, 10.47)
54,0207;Left Hand Presence Physics;(0.79, 0.66, 5.95);(15.56, 230.97, 6.36)
54,0207;Right Hand Presence Physics;(0.57, 0.56, 6.07);(21.05, 235.87, 10.47)
54,0207;Left Hand Presence Physics;(0.79, 0.66, 5.95);(15.56, 230.97, 6.36)
54,0207;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
54,0207;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
54,52187;Right Hand Presence Physics;(0.25, 1.02, 5.69);(26.21, 242.34, 11.06)
54,52187;Left Hand Presence Physics;(0.48, 1.15, 5.53);(17.20, 231.98, 3.89)
54,52187;Right Hand Presence Physics;(0.25, 1.02, 5.69);(26.21, 242.34, 11.06)
54,52187;Left Hand Presence Physics;(0.48, 1.15, 5.53);(17.20, 231.98, 3.89)
54,52187;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
54,52187;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
55,02324;Right Hand Presence Physics;(0.58, 0.50, 6.06);(27.53, 239.51, 11.47)
55,02324;Left Hand Presence Physics;(0.76, 0.65, 5.89);(18.25, 236.22, 5.70)
55,02324;Right Hand Presence Physics;(0.58, 0.50, 6.06);(27.53, 239.51, 11.47)
55,02324;Left Hand Presence Physics;(0.76, 0.65, 5.89);(18.25, 236.22, 5.70)
55,02324;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
55,02324;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
55,52412;Right Hand Presence Physics;(0.81, 0.57, 6.30);(18.51, 235.84, 9.97)
55,52412;Left Hand Presence Physics;(1.03, 0.67, 6.18);(14.68, 234.22, 4.73)
55,52412;Right Hand Presence Physics;(0.81, 0.57, 6.30);(18.51, 235.84, 9.97)
55,52412;Left Hand Presence Physics;(1.03, 0.67, 6.18);(14.68, 234.22, 4.73)
55,52412;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
55,52412;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
56,02763;Right Hand Presence Physics;(0.41, 0.56, 5.90);(18.84, 237.36, 10.92)
56,02763;Left Hand Presence Physics;(0.64, 0.66, 5.79);(15.10, 233.29, 3.50)
56,02763;Right Hand Presence Physics;(0.41, 0.56, 5.90);(18.84, 237.36, 10.92)
56,02763;Left Hand Presence Physics;(0.64, 0.66, 5.79);(15.10, 233.29, 3.50)
56,02763;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
56,02763;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
56,54035;Right Hand Presence Physics;(0.48, 0.56, 5.97);(17.60, 236.58, 10.62)
56,54035;Left Hand Presence Physics;(0.70, 0.67, 5.86);(13.94, 237.09, 5.53)
56,54035;Right Hand Presence Physics;(0.48, 0.56, 5.97);(17.60, 236.58, 10.62)
56,54035;Left Hand Presence Physics;(0.70, 0.67, 5.86);(13.94, 237.09, 5.53)
56,54035;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
56,54035;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
57,04176;Right Hand Presence Physics;(0.44, 0.60, 5.90);(6.43, 236.31, 17.69)
57,04176;Left Hand Presence Physics;(0.71, 0.67, 5.87);(12.86, 236.39, 1.53)
57,04176;Right Hand Presence Physics;(0.44, 0.60, 5.90);(6.43, 236.31, 17.69)
57,04176;Left Hand Presence Physics;(0.71, 0.67, 5.87);(12.86, 236.39, 1.53)
57,04176;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
57,04176;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
57,54297;Right Hand Presence Physics;(0.45, 0.62, 5.87);(9.72, 232.31, 9.93)
57,54297;Left Hand Presence Physics;(0.72, 0.67, 5.86);(11.20, 233.91, 0.84)
57,54297;Right Hand Presence Physics;(0.45, 0.62, 5.87);(9.72, 232.31, 9.93)
57,54297;Left Hand Presence Physics;(0.72, 0.67, 5.86);(11.20, 233.91, 0.84)
57,54297;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
57,54297;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
58,04413;Right Hand Presence Physics;(0.31, 1.00, 5.78);(15.91, 236.91, 11.57)
58,04413;Left Hand Presence Physics;(0.58, 1.10, 5.73);(14.23, 235.89, 3.55)
58,04413;Right Hand Presence Physics;(0.31, 1.00, 5.78);(15.91, 236.91, 11.57)
58,04413;Left Hand Presence Physics;(0.58, 1.10, 5.73);(14.23, 235.89, 3.55)
58,04413;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
58,04413;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
58,54606;Right Hand Presence Physics;(0.76, 0.55, 6.34);(16.29, 232.95, 11.68)
58,54606;Left Hand Presence Physics;(1.00, 0.65, 6.29);(16.37, 237.38, 4.14)
58,54606;Right Hand Presence Physics;(0.76, 0.55, 6.34);(16.29, 232.95, 11.68)
58,54606;Left Hand Presence Physics;(1.00, 0.65, 6.29);(16.37, 237.38, 4.14)
58,54606;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
58,54606;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
59,04694;Right Hand Presence Physics;(0.76, 0.56, 6.34);(13.68, 233.24, 12.47)
59,04694;Left Hand Presence Physics;(1.01, 0.65, 6.30);(14.45, 235.45, 357.39)
59,04694;Right Hand Presence Physics;(0.76, 0.56, 6.34);(13.68, 233.24, 12.47)
59,04694;Left Hand Presence Physics;(1.01, 0.65, 6.30);(14.45, 235.45, 357.39)
59,04694;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
59,04694;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
59,54822;Right Hand Presence Physics;(0.41, 0.57, 6.82);(12.22, 227.07, 11.54)
59,54822;Left Hand Presence Physics;(0.65, 0.65, 6.78);(14.80, 235.83, 6.78)
59,54822;Right Hand Presence Physics;(0.41, 0.57, 6.82);(12.22, 227.07, 11.54)
59,54822;Left Hand Presence Physics;(0.65, 0.65, 6.78);(14.80, 235.83, 6.78)
59,54822;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
59,54822;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
60,04929;Right Hand Presence Physics;(0.34, 0.57, 6.69);(12.71, 225.34, 10.23)
60,04929;Left Hand Presence Physics;(0.58, 0.62, 6.64);(17.10, 224.54, 358.07)
60,04929;Right Hand Presence Physics;(0.34, 0.57, 6.69);(12.71, 225.34, 10.23)
60,04929;Left Hand Presence Physics;(0.58, 0.62, 6.64);(17.10, 224.54, 358.07)
60,04929;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
60,04929;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
60,55201;Right Hand Presence Physics;(0.09, 0.57, 6.38);(12.89, 220.22, 10.51)
60,55201;Left Hand Presence Physics;(0.32, 0.61, 6.36);(23.24, 230.01, 13.33)
60,55201;Right Hand Presence Physics;(0.09, 0.57, 6.38);(12.89, 220.22, 10.51)
60,55201;Left Hand Presence Physics;(0.32, 0.61, 6.36);(23.24, 230.01, 13.33)
60,55201;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
60,55201;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
61,06623;Right Hand Presence Physics;(0.05, 0.57, 6.23);(13.87, 210.04, 13.86)
61,06623;Left Hand Presence Physics;(0.24, 0.61, 6.24);(21.00, 222.08, 10.18)
61,06623;Right Hand Presence Physics;(0.05, 0.57, 6.23);(13.87, 210.04, 13.86)
61,06623;Left Hand Presence Physics;(0.24, 0.61, 6.24);(21.00, 222.08, 10.18)
61,06623;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
61,06623;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
61,57394;Right Hand Presence Physics;(0.27, 0.58, 6.27);(13.47, 205.93, 13.94)
61,57394;Left Hand Presence Physics;(0.46, 0.60, 6.30);(21.73, 221.24, 15.58)
61,57394;Right Hand Presence Physics;(0.27, 0.58, 6.27);(13.47, 205.93, 13.94)
61,57394;Left Hand Presence Physics;(0.46, 0.60, 6.30);(21.73, 221.24, 15.58)
61,57394;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
61,57394;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
62,08892;Right Hand Presence Physics;(0.23, 0.59, 6.23);(11.50, 205.56, 13.45)
62,08892;Left Hand Presence Physics;(0.40, 0.61, 6.27);(19.75, 224.22, 16.36)
62,08892;Right Hand Presence Physics;(0.23, 0.59, 6.23);(11.50, 205.56, 13.45)
62,08892;Left Hand Presence Physics;(0.40, 0.61, 6.27);(19.75, 224.22, 16.36)
62,08892;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
62,08892;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
62,59256;Right Hand Presence Physics;(0.13, 0.58, 6.13);(12.62, 202.45, 14.51)
62,59256;Left Hand Presence Physics;(0.29, 0.60, 6.18);(20.32, 225.04, 18.94)
62,59256;Right Hand Presence Physics;(0.13, 0.58, 6.13);(12.62, 202.45, 14.51)
62,59256;Left Hand Presence Physics;(0.29, 0.60, 6.18);(20.32, 225.04, 18.94)
62,59256;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
62,59256;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
63,09437;Right Hand Presence Physics;(0.18, 0.57, 6.13);(13.76, 199.33, 14.72)
63,09437;Left Hand Presence Physics;(0.32, 0.60, 6.18);(20.35, 224.90, 17.54)
63,09437;Right Hand Presence Physics;(0.18, 0.57, 6.13);(13.76, 199.33, 14.72)
63,09437;Left Hand Presence Physics;(0.32, 0.60, 6.18);(20.35, 224.90, 17.54)
63,09437;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
63,09437;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
63,60769;Right Hand Presence Physics;(0.37, 0.57, 6.22);(13.72, 198.49, 16.00)
63,60769;Left Hand Presence Physics;(0.50, 0.60, 6.27);(19.58, 224.82, 17.64)
63,60769;Right Hand Presence Physics;(0.37, 0.57, 6.22);(13.72, 198.49, 16.00)
63,60769;Left Hand Presence Physics;(0.50, 0.60, 6.27);(19.58, 224.82, 17.64)
63,60769;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
63,60769;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
64,10847;Right Hand Presence Physics;(0.28, 0.57, 6.49);(13.56, 199.73, 15.01)
64,10847;Left Hand Presence Physics;(0.41, 0.61, 6.54);(18.01, 225.77, 15.07)
64,10847;Right Hand Presence Physics;(0.28, 0.57, 6.49);(13.56, 199.73, 15.01)
64,10847;Left Hand Presence Physics;(0.41, 0.61, 6.54);(18.01, 225.77, 15.07)
64,10847;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
64,10847;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
64,6105;Right Hand Presence Physics;(0.15, 0.57, 6.94);(13.44, 199.27, 14.95)
64,6105;Left Hand Presence Physics;(0.29, 0.62, 6.98);(16.17, 224.86, 22.12)
64,6105;Right Hand Presence Physics;(0.15, 0.57, 6.94);(13.44, 199.27, 14.95)
64,6105;Left Hand Presence Physics;(0.29, 0.62, 6.98);(16.17, 224.86, 22.12)
64,6105;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
64,6105;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
65,13813;Right Hand Presence Physics;(0.16, 0.60, 6.89);(13.33, 199.56, 14.80)
65,13813;Left Hand Presence Physics;(0.30, 0.65, 6.93);(17.18, 225.29, 18.71)
65,13813;Right Hand Presence Physics;(0.16, 0.60, 6.89);(13.33, 199.56, 14.80)
65,13813;Left Hand Presence Physics;(0.30, 0.65, 6.93);(17.18, 225.29, 18.71)
65,13813;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
65,13813;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
65,63848;Right Hand Presence Physics;(0.20, 0.57, 7.12);(12.96, 198.83, 14.72)
65,63848;Left Hand Presence Physics;(0.33, 0.61, 7.16);(17.22, 224.00, 18.47)
65,63848;Right Hand Presence Physics;(0.20, 0.57, 7.12);(12.96, 198.83, 14.72)
65,63848;Left Hand Presence Physics;(0.33, 0.61, 7.16);(17.22, 224.00, 18.47)
65,63848;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
65,63848;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
66,14103;Right Hand Presence Physics;(0.22, 0.58, 7.71);(12.45, 199.15, 14.54)
66,14103;Left Hand Presence Physics;(0.36, 0.62, 7.76);(16.85, 223.79, 17.65)
66,14103;Right Hand Presence Physics;(0.22, 0.58, 7.71);(12.45, 199.15, 14.54)
66,14103;Left Hand Presence Physics;(0.36, 0.62, 7.76);(16.85, 223.79, 17.65)
66,14103;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
66,14103;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
66,65942;Right Hand Presence Physics;(0.16, 0.59, 7.62);(12.20, 199.11, 14.05)
66,65942;Left Hand Presence Physics;(0.30, 0.63, 7.66);(17.24, 223.83, 19.61)
66,65942;Right Hand Presence Physics;(0.16, 0.59, 7.62);(12.20, 199.11, 14.05)
66,65942;Left Hand Presence Physics;(0.30, 0.63, 7.66);(17.24, 223.83, 19.61)
66,65942;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
66,65942;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
67,17213;Right Hand Presence Physics;(0.10, 0.58, 7.57);(11.96, 198.76, 14.04)
67,17213;Left Hand Presence Physics;(0.24, 0.63, 7.60);(14.22, 224.83, 32.88)
67,17213;Right Hand Presence Physics;(0.10, 0.58, 7.57);(11.96, 198.76, 14.04)
67,17213;Left Hand Presence Physics;(0.24, 0.63, 7.60);(14.22, 224.83, 32.88)
67,17213;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
67,17213;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
67,67529;Right Hand Presence Physics;(0.60, 0.61, 7.61);(11.92, 198.35, 14.17)
67,67529;Left Hand Presence Physics;(0.76, 0.67, 7.63);(10.92, 220.39, 33.30)
67,67529;Right Hand Presence Physics;(0.60, 0.61, 7.61);(11.92, 198.35, 14.17)
67,67529;Left Hand Presence Physics;(0.76, 0.67, 7.63);(10.92, 220.39, 33.30)
67,67529;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
67,67529;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
68,17763;Right Hand Presence Physics;(0.69, 0.61, 7.59);(11.82, 197.96, 13.79)
68,17763;Left Hand Presence Physics;(0.84, 0.67, 7.62);(7.38, 221.19, 28.74)
68,17763;Right Hand Presence Physics;(0.69, 0.61, 7.59);(11.82, 197.96, 13.79)
68,17763;Left Hand Presence Physics;(0.84, 0.67, 7.62);(7.38, 221.19, 28.74)
68,17763;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
68,17763;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
68,67933;Right Hand Presence Physics;(0.61, 0.58, 7.44);(11.79, 198.21, 13.43)
68,67933;Left Hand Presence Physics;(0.76, 0.63, 7.47);(12.78, 217.17, 19.09)
68,67933;Right Hand Presence Physics;(0.61, 0.58, 7.44);(11.79, 198.21, 13.43)
