Timestamp;Type;Name;Position;Rotation
39,68285;1;Main Camera;(0.65, 0.60, -1.17);(6.39, 341.32, 2.51)
39,68285;1;Right Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
39,68285;1;Left Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
39,68285;1;Right Controller;(0.80, 0.36, -0.85);(351.27, 3.06, 347.06)
39,68285;1;Left Controller;(0.62, 0.38, -0.87);(0.68, 0.52, 9.71)
39,68285;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
40,18451;1;Main Camera;(0.65, 0.60, -1.18);(7.04, 344.62, 4.18)
40,18451;1;Right Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
40,18451;1;Left Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
40,18451;1;Right Controller;(0.79, 0.37, -0.86);(349.50, 1.57, 347.45)
40,18451;1;Left Controller;(0.56, 0.38, -0.83);(8.43, 355.82, 325.58)
40,18451;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
40,68649;1;Main Camera;(0.66, 0.60, -1.17);(7.57, 348.51, 3.03)
40,68649;1;Right Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
40,68649;1;Left Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
40,68649;1;Right Controller;(0.79, 0.37, -0.86);(348.90, 2.16, 348.52)
40,68649;1;Left Controller;(0.49, 0.43, -0.83);(346.34, 359.11, 334.88)
40,68649;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
41,18736;1;Main Camera;(0.66, 0.60, -1.17);(7.51, 352.10, 3.41)
41,18736;1;Right Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
41,18736;1;Left Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
41,18736;1;Right Controller;(0.79, 0.37, -0.86);(349.03, 2.45, 348.33)
41,18736;1;Left Controller;(0.56, 0.45, -0.90);(346.15, 11.47, 8.79)
41,18736;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
41,68832;1;Main Camera;(0.67, 0.60, -1.17);(7.85, 358.97, 3.96)
41,68832;1;Right Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
41,68832;1;Left Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
41,68832;1;Right Controller;(0.82, 0.39, -0.86);(346.82, 6.10, 345.95)
41,68832;1;Left Controller;(0.64, 0.35, -0.82);(4.87, 14.86, 14.40)
41,68832;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
42,1899;1;Main Camera;(0.68, 0.60, -1.17);(5.93, 3.59, 2.44)
42,1899;1;Right Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
42,1899;1;Left Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
42,1899;1;Right Controller;(0.85, 0.41, -0.86);(345.31, 10.78, 343.31)
42,1899;1;Left Controller;(0.63, 0.37, -0.80);(2.95, 14.87, 13.65)
42,1899;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
42,69035;1;Main Camera;(0.67, 0.60, -1.17);(7.56, 1.14, 3.78)
42,69035;1;Right Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
42,69035;1;Left Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
42,69035;1;Right Controller;(0.86, 0.40, -0.85);(345.41, 10.96, 343.65)
42,69035;1;Left Controller;(0.63, 0.39, -0.82);(352.01, 16.04, 14.65)
42,69035;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
43,19197;1;Main Camera;(0.67, 0.60, -1.17);(6.21, 2.64, 3.23)
43,19197;1;Right Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
43,19197;1;Left Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
43,19197;1;Right Controller;(0.86, 0.40, -0.85);(345.56, 11.26, 343.58)
43,19197;1;Left Controller;(0.65, 0.38, -0.83);(352.63, 22.27, 11.86)
43,19197;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
43,69286;1;Main Camera;(0.67, 0.60, -1.17);(6.19, 2.41, 3.43)
43,69286;1;Right Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
43,69286;1;Left Hand;(-0.10, 0.00, -0.16);(0.00, 0.00, 0.00)
43,69286;1;Right Controller;(0.86, 0.40, -0.85);(345.27, 11.53, 343.50)
43,69286;1;Left Controller;(0.64, 0.38, -0.81);(354.60, 16.87, 10.75)
43,69286;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,19465;1;Main Camera;(0.66, 0.60, -1.20);(6.07, 2.65, 3.32)
44,19465;1;Right Hand;(-0.11, 0.00, -0.18);(0.00, 0.00, 0.00)
44,19465;1;Left Hand;(-0.11, 0.00, -0.18);(0.00, 0.00, 0.00)
44,19465;1;Right Controller;(0.84, 0.41, -0.88);(345.09, 11.75, 343.47)
44,19465;1;Left Controller;(0.63, 0.38, -0.85);(352.26, 19.12, 10.51)
44,19465;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,69545;1;Main Camera;(0.21, 0.60, -2.34);(5.71, 2.61, 3.44)
44,69545;1;Right Hand;(-0.56, 0.00, -1.33);(0.00, 0.00, 0.00)
44,69545;1;Left Hand;(-0.56, 0.00, -1.33);(0.00, 0.00, 0.00)
44,69545;1;Right Controller;(0.40, 0.41, -2.02);(345.14, 11.79, 343.54)
44,69545;1;Left Controller;(0.19, 0.39, -2.00);(349.46, 20.74, 11.20)
44,69545;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,19735;1;Main Camera;(-0.11, 0.60, -1.46);(5.03, 1.95, 3.33)
45,19735;1;Right Hand;(-0.88, 0.00, -0.44);(0.00, 0.00, 0.00)
45,19735;1;Left Hand;(-0.88, 0.00, -0.44);(0.00, 0.00, 0.00)
45,19735;1;Right Controller;(0.07, 0.40, -1.14);(345.49, 11.03, 343.99)
45,19735;1;Left Controller;(-0.14, 0.39, -1.11);(349.20, 19.97, 12.22)
45,19735;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,69828;1;Main Camera;(-0.55, 0.62, -1.99);(354.87, 359.81, 6.77)
45,69828;1;Right Hand;(-1.30, 0.00, -0.95);(0.00, 0.00, 0.00)
45,69828;1;Left Hand;(-1.30, 0.00, -0.95);(0.00, 0.00, 0.00)
45,69828;1;Right Controller;(-0.36, 0.40, -1.64);(345.38, 6.02, 345.04)
45,69828;1;Left Controller;(-0.56, 0.39, -1.62);(348.58, 21.80, 11.00)
45,69828;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
46,20013;1;Main Camera;(-0.97, 0.61, -0.94);(359.27, 0.02, 6.40)
46,20013;1;Right Hand;(-1.73, 0.00, 0.09);(0.00, 0.00, 0.00)
46,20013;1;Left Hand;(-1.73, 0.00, 0.09);(0.00, 0.00, 0.00)
46,20013;1;Right Controller;(-0.79, 0.40, -0.61);(345.42, 5.05, 347.46)
46,20013;1;Left Controller;(-0.99, 0.39, -0.58);(347.00, 19.28, 11.18)
46,20013;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
46,70078;1;Main Camera;(-0.62, 0.60, -1.28);(4.74, 0.50, 5.63)
46,70078;1;Right Hand;(-1.38, 0.00, -0.26);(0.00, 0.00, 0.00)
46,70078;1;Left Hand;(-1.38, 0.00, -0.26);(0.00, 0.00, 0.00)
46,70078;1;Right Controller;(-0.44, 0.39, -0.95);(345.78, 4.19, 348.45)
46,70078;1;Left Controller;(-0.64, 0.39, -0.93);(347.25, 19.11, 13.03)
46,70078;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
47,2021;1;Main Camera;(-0.77, 0.60, -1.75);(3.94, 1.13, 4.15)
47,2021;1;Right Hand;(-1.54, 0.00, -0.73);(0.00, 0.00, 0.00)
47,2021;1;Left Hand;(-1.54, 0.00, -0.73);(0.00, 0.00, 0.00)
47,2021;1;Right Controller;(-0.61, 0.39, -1.42);(346.10, 4.03, 348.40)
47,2021;1;Left Controller;(-0.82, 0.38, -1.39);(348.46, 8.37, 16.52)
47,2021;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
47,70301;1;Main Camera;(-0.77, 0.60, -1.75);(4.31, 1.86, 3.56)
47,70301;1;Right Hand;(-1.54, 0.00, -0.73);(0.00, 0.00, 0.00)
47,70301;1;Left Hand;(-1.54, 0.00, -0.73);(0.00, 0.00, 0.00)
47,70301;1;Right Controller;(-0.60, 0.39, -1.43);(345.96, 4.48, 348.41)
47,70301;1;Left Controller;(-0.84, 0.39, -1.38);(348.72, 1.40, 16.63)
47,70301;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
48,20441;1;Main Camera;(-1.14, 0.60, -2.32);(6.40, 1.19, 4.05)
48,20441;1;Right Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
48,20441;1;Left Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
48,20441;1;Right Controller;(-0.97, 0.39, -1.99);(347.49, 3.93, 349.62)
48,20441;1;Left Controller;(-1.20, 0.39, -1.95);(348.73, 4.85, 18.18)
48,20441;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
48,70525;1;Main Camera;(-1.14, 0.60, -2.32);(5.75, 1.32, 4.16)
48,70525;1;Right Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
48,70525;1;Left Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
48,70525;1;Right Controller;(-0.97, 0.39, -1.99);(347.45, 3.95, 349.71)
48,70525;1;Left Controller;(-1.20, 0.40, -1.96);(347.79, 358.04, 16.84)
48,70525;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
49,20641;1;Main Camera;(-1.14, 0.60, -2.32);(5.59, 1.30, 4.21)
49,20641;1;Right Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
49,20641;1;Left Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
49,20641;1;Right Controller;(-0.98, 0.39, -2.00);(347.19, 3.94, 349.93)
49,20641;1;Left Controller;(-1.22, 0.41, -1.97);(333.81, 6.06, 24.88)
49,20641;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
49,70814;1;Main Camera;(-1.14, 0.60, -2.32);(5.76, 1.43, 4.16)
49,70814;1;Right Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
49,70814;1;Left Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
49,70814;1;Right Controller;(-0.97, 0.39, -2.00);(347.24, 3.99, 349.82)
49,70814;1;Left Controller;(-1.21, 0.40, -1.96);(343.89, 3.14, 19.56)
49,70814;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
50,20849;1;Main Camera;(-1.14, 0.60, -2.32);(6.44, 1.10, 4.20)
50,20849;1;Right Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
50,20849;1;Left Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
50,20849;1;Right Controller;(-0.98, 0.39, -1.99);(347.34, 3.81, 349.95)
50,20849;1;Left Controller;(-1.20, 0.40, -1.97);(341.50, 8.59, 18.86)
50,20849;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
50,70969;1;Main Camera;(-1.14, 0.60, -2.32);(6.99, 1.71, 4.16)
50,70969;1;Right Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
50,70969;1;Left Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
50,70969;1;Right Controller;(-0.98, 0.39, -1.99);(347.37, 3.68, 350.23)
50,70969;1;Left Controller;(-1.21, 0.40, -1.96);(341.26, 1.87, 16.27)
50,70969;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
51,2114;1;Main Camera;(-1.13, 0.59, -2.31);(8.56, 7.09, 3.92)
51,2114;1;Right Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
51,2114;1;Left Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
51,2114;1;Right Controller;(-0.98, 0.39, -1.99);(346.98, 2.75, 350.18)
51,2114;1;Left Controller;(-1.21, 0.40, -1.96);(341.32, 3.22, 19.00)
51,2114;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
51,71262;1;Main Camera;(-1.13, 0.60, -2.31);(7.30, 4.34, 4.12)
51,71262;1;Right Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
51,71262;1;Left Hand;(-1.90, 0.00, -1.30);(0.00, 0.00, 0.00)
51,71262;1;Right Controller;(-0.98, 0.39, -1.99);(346.85, 1.26, 350.80)
51,71262;1;Left Controller;(-1.22, 0.39, -1.96);(341.32, 2.23, 17.21)
51,71262;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
52,21367;1;Main Camera;(-1.15, 0.60, -2.32);(6.99, 3.41, 3.78)
52,21367;1;Right Hand;(-1.92, 0.00, -1.30);(0.00, 0.00, 0.00)
52,21367;1;Left Hand;(-1.92, 0.00, -1.30);(0.00, 0.00, 0.00)
52,21367;1;Right Controller;(-1.01, 0.36, -1.99);(353.63, 356.09, 350.74)
52,21367;1;Left Controller;(-1.24, 0.38, -1.94);(349.85, 353.06, 16.18)
52,21367;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
52,71557;1;Main Camera;(-1.15, 0.60, -2.32);(6.19, 2.28, 3.54)
52,71557;1;Right Hand;(-1.92, 0.00, -1.30);(0.00, 0.00, 0.00)
52,71557;1;Left Hand;(-1.92, 0.00, -1.30);(0.00, 0.00, 0.00)
52,71557;1;Right Controller;(-1.02, 0.36, -1.99);(354.01, 352.91, 347.05)
52,71557;1;Left Controller;(-1.27, 0.38, -1.94);(351.34, 344.22, 16.40)
52,71557;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
53,21612;1;Main Camera;(-1.15, 0.60, -2.32);(3.91, 2.79, 3.38)
53,21612;1;Right Hand;(-1.92, 0.00, -1.30);(0.00, 0.00, 0.00)
53,21612;1;Left Hand;(-1.92, 0.00, -1.30);(0.00, 0.00, 0.00)
53,21612;1;Right Controller;(-1.01, 0.36, -1.99);(357.98, 355.57, 350.26)
53,21612;1;Left Controller;(-1.27, 0.38, -1.94);(352.23, 344.14, 15.66)
53,21612;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
53,7175;1;Main Camera;(-1.15, 0.60, -2.32);(4.55, 2.54, 3.44)
53,7175;1;Right Hand;(-1.92, 0.00, -1.30);(0.00, 0.00, 0.00)
53,7175;1;Left Hand;(-1.92, 0.00, -1.30);(0.00, 0.00, 0.00)
53,7175;1;Right Controller;(-1.02, 0.36, -1.99);(355.79, 354.91, 353.31)
53,7175;1;Left Controller;(-1.27, 0.39, -1.94);(351.64, 344.41, 20.29)
53,7175;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
54,21874;1;Main Camera;(-1.15, 0.60, -2.32);(4.16, 182.49, 3.54)
54,21874;1;Right Hand;(-0.39, 0.00, -3.34);(0.00, 180.00, 0.00)
54,21874;1;Left Hand;(-0.39, 0.00, -3.34);(0.00, 180.00, 0.00)
54,21874;1;Right Controller;(-1.29, 0.37, -2.65);(354.77, 174.08, 349.51)
54,21874;1;Left Controller;(-1.04, 0.39, -2.70);(351.37, 163.97, 18.09)
54,21874;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
54,71989;1;Main Camera;(-1.16, 0.60, -2.32);(4.15, 182.64, 3.16)
54,71989;1;Right Hand;(-0.39, 0.00, -3.34);(0.00, 180.00, 0.00)
54,71989;1;Left Hand;(-0.39, 0.00, -3.34);(0.00, 180.00, 0.00)
54,71989;1;Right Controller;(-1.30, 0.37, -2.65);(351.73, 176.68, 352.27)
54,71989;1;Left Controller;(-1.04, 0.39, -2.70);(351.00, 164.51, 17.69)
54,71989;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
55,22106;1;Main Camera;(-1.15, 0.60, -2.32);(4.59, 137.66, 3.34)
55,22106;1;Right Hand;(0.11, 0.00, -2.50);(0.00, 135.00, 0.00)
55,22106;1;Left Hand;(0.11, 0.00, -2.50);(0.00, 135.00, 0.00)
55,22106;1;Right Controller;(-1.02, 0.37, -2.65);(349.53, 130.63, 353.79)
55,22106;1;Left Controller;(-0.80, 0.39, -2.51);(350.75, 119.46, 17.45)
55,22106;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
55,72242;1;Main Camera;(-1.16, 0.60, -2.32);(4.58, 92.70, 3.26)
55,72242;1;Right Hand;(-0.14, 0.00, -1.55);(0.00, 90.00, 0.00)
55,72242;1;Left Hand;(-0.14, 0.00, -1.55);(0.00, 90.00, 0.00)
55,72242;1;Right Controller;(-0.83, 0.38, -2.46);(347.63, 83.03, 352.32)
55,72242;1;Left Controller;(-0.77, 0.39, -2.21);(350.38, 74.66, 17.25)
55,72242;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
56,22865;1;Main Camera;(5.30, 0.60, -2.13);(3.87, 103.32, 3.59)
56,22865;1;Right Hand;(6.44, 0.00, -1.56);(0.00, 100.27, 0.00)
56,22865;1;Left Hand;(6.44, 0.00, -1.56);(0.00, 100.27, 0.00)
56,22865;1;Right Controller;(5.59, 0.39, -2.33);(345.12, 97.01, 351.33)
56,22865;1;Left Controller;(5.69, 0.38, -2.09);(350.48, 85.34, 17.08)
56,22865;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
56,73763;1;Main Camera;(5.30, 0.60, -2.13);(3.98, 102.76, 3.98)
56,73763;1;Right Hand;(6.44, 0.00, -1.56);(0.00, 100.27, 0.00)
56,73763;1;Left Hand;(6.44, 0.00, -1.56);(0.00, 100.27, 0.00)
56,73763;1;Right Controller;(5.59, 0.39, -2.34);(345.45, 96.82, 349.14)
56,73763;1;Left Controller;(5.69, 0.39, -2.09);(349.92, 85.30, 17.12)
56,73763;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
57,23967;1;Main Camera;(11.79, 0.60, -3.41);(3.79, 187.32, 4.07)
57,23967;1;Right Hand;(12.48, 0.00, -4.49);(0.00, 184.33, 0.00)
57,23967;1;Left Hand;(12.48, 0.00, -4.49);(0.00, 184.33, 0.00)
57,23967;1;Right Controller;(11.61, 0.39, -3.72);(343.30, 183.00, 348.22)
57,23967;1;Left Controller;(11.87, 0.39, -3.80);(349.76, 169.38, 17.24)
57,23967;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
57,74056;1;Main Camera;(11.79, 0.60, -3.41);(3.94, 232.17, 3.92)
57,74056;1;Right Hand;(11.51, 0.00, -4.66);(0.00, 229.33, 0.00)
57,74056;1;Left Hand;(11.51, 0.00, -4.66);(0.00, 229.33, 0.00)
57,74056;1;Right Controller;(11.44, 0.39, -3.50);(342.59, 228.85, 347.25)
57,74056;1;Left Controller;(11.57, 0.39, -3.75);(349.65, 214.57, 17.14)
57,74056;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
58,24183;1;Main Camera;(11.79, 0.60, -3.42);(4.19, 277.15, 3.98)
58,24183;1;Right Hand;(10.71, 0.00, -4.10);(0.00, 274.33, 0.00)
58,24183;1;Left Hand;(10.71, 0.00, -4.10);(0.00, 274.33, 0.00)
58,24183;1;Right Controller;(11.48, 0.39, -3.23);(342.19, 275.90, 346.95)
58,24183;1;Left Controller;(11.40, 0.39, -3.50);(349.63, 259.40, 17.30)
58,24183;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
58,74356;1;Main Camera;(11.79, 0.60, -3.42);(4.10, 322.03, 4.08)
58,74356;1;Right Hand;(10.54, 0.00, -3.14);(0.00, 319.33, 0.00)
58,74356;1;Left Hand;(10.54, 0.00, -3.14);(0.00, 319.33, 0.00)
58,74356;1;Right Controller;(11.70, 0.39, -3.07);(341.13, 318.85, 349.34)
58,74356;1;Left Controller;(11.46, 0.39, -3.20);(349.58, 304.38, 17.31)
58,74356;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
59,24459;1;Main Camera;(7.42, 0.60, 2.14);(3.97, 329.22, 3.66)
59,24459;1;Right Hand;(6.22, 0.00, 2.57);(0.00, 326.77, 0.00)
59,24459;1;Left Hand;(6.22, 0.00, 2.57);(0.00, 326.77, 0.00)
59,24459;1;Right Controller;(7.38, 0.39, 2.48);(340.01, 325.47, 351.63)
59,24459;1;Left Controller;(7.12, 0.39, 2.40);(349.54, 312.32, 16.96)
59,24459;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
59,74541;1;Main Camera;(3.59, 0.60, 8.39);(3.99, 270.15, 3.86)
59,74541;1;Right Hand;(2.60, 0.00, 7.59);(0.00, 268.18, 0.00)
59,74541;1;Left Hand;(2.60, 0.00, 7.59);(0.00, 268.18, 0.00)
59,74541;1;Right Controller;(3.27, 0.39, 8.54);(340.76, 267.31, 349.87)
59,74541;1;Left Controller;(3.21, 0.39, 8.27);(349.47, 253.74, 17.04)
59,74541;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
60,2466;1;Main Camera;(3.59, 0.60, 8.39);(3.52, 224.83, 3.90)
60,2466;1;Right Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
60,2466;1;Left Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
60,2466;1;Right Controller;(3.26, 0.39, 8.27);(340.77, 222.88, 352.57)
60,2466;1;Left Controller;(3.41, 0.39, 8.04);(349.43, 208.72, 16.98)
60,2466;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
60,74742;1;Main Camera;(3.59, 0.60, 8.39);(3.29, 225.16, 3.77)
60,74742;1;Right Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
60,74742;1;Left Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
60,74742;1;Right Controller;(3.26, 0.39, 8.26);(340.92, 222.23, 351.35)
60,74742;1;Left Controller;(3.41, 0.39, 8.04);(349.35, 208.89, 16.90)
60,74742;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
61,24892;1;Main Camera;(3.59, 0.60, 8.39);(3.45, 180.36, 3.53)
61,24892;1;Right Hand;(4.39, 0.00, 7.39);(0.00, 178.18, 0.00)
61,24892;1;Left Hand;(4.39, 0.00, 7.39);(0.00, 178.18, 0.00)
61,24892;1;Right Controller;(3.45, 0.39, 8.07);(341.76, 177.48, 351.79)
61,24892;1;Left Controller;(3.71, 0.39, 8.01);(349.45, 163.78, 16.96)
61,24892;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
61,74998;1;Main Camera;(3.59, 0.60, 8.39);(3.40, 180.71, 3.31)
61,74998;1;Right Hand;(4.39, 0.00, 7.39);(0.00, 178.18, 0.00)
61,74998;1;Left Hand;(4.39, 0.00, 7.39);(0.00, 178.18, 0.00)
61,74998;1;Right Controller;(3.44, 0.39, 8.06);(344.14, 178.49, 347.40)
61,74998;1;Left Controller;(3.71, 0.39, 8.01);(349.49, 164.15, 16.81)
61,74998;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
62,25079;1;Main Camera;(3.59, 0.60, 8.39);(3.45, 225.85, 3.65)
62,25079;1;Right Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
62,25079;1;Left Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
62,25079;1;Right Controller;(3.26, 0.39, 8.26);(342.51, 223.86, 349.51)
62,25079;1;Left Controller;(3.41, 0.39, 8.04);(349.41, 209.14, 16.72)
62,25079;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
62,75794;1;Main Camera;(3.59, 0.60, 8.39);(3.13, 226.23, 3.18)
62,75794;1;Right Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
62,75794;1;Left Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
62,75794;1;Right Controller;(3.24, 0.37, 8.27);(348.73, 230.85, 348.18)
62,75794;1;Left Controller;(3.41, 0.39, 8.04);(349.53, 209.47, 16.60)
62,75794;2;Cube;(0.51, 1.01, 6.09);(351.03, 233.58, 347.45)
63,2664;1;Main Camera;(3.59, 0.61, 8.39);(1.11, 226.46, 3.27)
63,2664;1;Right Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
63,2664;1;Left Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
63,2664;1;Right Controller;(3.26, 0.39, 8.27);(341.05, 228.29, 353.23)
63,2664;1;Left Controller;(3.41, 0.39, 8.04);(349.47, 209.51, 16.66)
63,2664;2;Cube;(0.69, 1.12, 5.96);(349.14, 230.16, 348.44)
63,76854;1;Main Camera;(3.60, 0.61, 8.40);(358.12, 226.30, 3.34)
63,76854;1;Right Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
63,76854;1;Left Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
63,76854;1;Right Controller;(3.23, 0.33, 8.24);(0.99, 226.09, 353.05)
63,76854;1;Left Controller;(3.41, 0.39, 8.04);(349.39, 209.43, 16.75)
63,76854;2;Cube;(0.87, 0.58, 5.55);(357.72, 223.80, 354.52)
64,27057;1;Main Camera;(3.60, 0.61, 8.39);(358.44, 226.19, 3.61)
64,27057;1;Right Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
64,27057;1;Left Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
64,27057;1;Right Controller;(3.24, 0.42, 8.30);(327.01, 243.56, 344.27)
64,27057;1;Left Controller;(3.41, 0.39, 8.04);(349.32, 209.58, 16.79)
64,27057;2;Cube;(0.67, 1.62, 6.23);(340.59, 234.05, 348.57)
64,77163;1;Main Camera;(3.60, 0.61, 8.39);(357.78, 225.85, 4.38)
64,77163;1;Right Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
64,77163;1;Left Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
64,77163;1;Right Controller;(3.20, 0.40, 8.32);(340.50, 254.62, 338.83)
64,77163;1;Left Controller;(3.41, 0.39, 8.04);(349.28, 209.80, 16.71)
64,77163;2;Cube;(0.25, 1.75, 7.29);(338.64, 253.16, 338.65)
65,27333;1;Main Camera;(3.60, 0.61, 8.39);(358.71, 222.90, 3.58)
65,27333;1;Right Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
65,27333;1;Left Hand;(3.45, 0.00, 7.12);(0.00, 223.18, 0.00)
65,27333;1;Right Controller;(3.27, 0.38, 8.25);(341.08, 219.51, 8.84)
65,27333;1;Left Controller;(3.40, 0.39, 8.04);(349.39, 210.00, 16.66)
65,27333;2;Cube;(4.62, 1.43, 1.49);(18.47, 256.52, 227.28)
65,7738;1;Main Camera;(3.60, 0.61, 8.38);(1.49, 176.84, 3.83)
65,7738;1;Right Hand;(4.39, 0.00, 7.39);(0.00, 178.18, 0.00)
65,7738;1;Left Hand;(4.39, 0.00, 7.39);(0.00, 178.18, 0.00)
65,7738;1;Right Controller;(3.46, 0.38, 8.06);(341.20, 175.34, 6.01)
65,7738;1;Left Controller;(3.70, 0.39, 8.01);(348.99, 165.84, 16.18)
